"Parameter.Code","Parameter.Desc","Standard.Unit","Meth.Code","Duration.Code","Duration.Desc","Reported.Unit","Reported.Unit.Desc","Collection.Desc","Sample.Analysis.Disc","FED.MDL","Summary.Scale","Designated.Method.Desc","Designated.Method.ID","ABS.Max.Sample.Value","ABS.Min.Sample.Value","Conversion.Ind"
81102,"PM10 Total 0-10um STP",1,141,"7","24 HOUR",118,"Liters/minute LC","Tisch Environ Model-6070 PM10 Hi-Vol","Gravimetric",4,0,"Tisch Environ. Model TE-6060 Hi-Vol SSI","RFPS-0202-141","5000","0","T"
81102,"PM10 Total 0-10um STP",1,141,"7","24 HOUR",119,"Cubic meters/minute LC","Tisch Environ Model-6070 PM10 Hi-Vol","Gravimetric",4,0,"Tisch Environ. Model TE-6060 Hi-Vol SSI","RFPS-0202-141","5000","0","T"
81102,"PM10 Total 0-10um STP",1,141,"7","24 HOUR",131,"Milligrams","Tisch Environ Model-6070 PM10 Hi-Vol","Gravimetric",4,0,"Tisch Environ. Model TE-6060 Hi-Vol SSI","RFPS-0202-141","5000","0","T"
81102,"PM10 Total 0-10um STP",1,150,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","T A Series FH 62 C14 Continuous","Beta Attenuation",4,0,"Thermo Andersen FH 62 C14 Continuous","EQPM-1102-150","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,150,"1","1 HOUR",72,"Cubic feet/minute STP","T A Series FH 62 C14 Continuous","Beta Attenuation",4,0,"Thermo Andersen FH 62 C14 Continuous","EQPM-1102-150","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,150,"1","1 HOUR",73,"Liters/minute STP","T A Series FH 62 C14 Continuous","Beta Attenuation",4,0,"Thermo Andersen FH 62 C14 Continuous","EQPM-1102-150","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,150,"1","1 HOUR",83,"Cubic meters/minute STP","T A Series FH 62 C14 Continuous","Beta Attenuation",4,0,"Thermo Andersen FH 62 C14 Continuous","EQPM-1102-150","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,150,"1","1 HOUR",118,"Liters/minute LC","T A Series FH 62 C14 Continuous","Beta Attenuation",4,0,"Thermo Andersen FH 62 C14 Continuous","EQPM-1102-150","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,150,"1","1 HOUR",119,"Cubic meters/minute LC","T A Series FH 62 C14 Continuous","Beta Attenuation",4,0,"Thermo Andersen FH 62 C14 Continuous","EQPM-1102-150","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,150,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","T A Series FH 62 C14 Continuous","Beta Attenuation",4,0,"Thermo Andersen FH 62 C14 Continuous","EQPM-1102-150","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,150,"7","24 HOUR",77,"Micrograms","T A Series FH 62 C14 Continuous","Beta Attenuation",4,0,"Thermo Andersen FH 62 C14 Continuous","EQPM-1102-150","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,151,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","Environnement S.A. Model MP101M","Beta Attenuation",4,0,"Environnement S.A. Model MP101M","EQPM-0404-151","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,151,"1","1 HOUR",72,"Cubic feet/minute STP","Environnement S.A. Model MP101M","Beta Attenuation",4,0,"Environnement S.A. Model MP101M","EQPM-0404-151","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,151,"1","1 HOUR",73,"Liters/minute STP","Environnement S.A. Model MP101M","Beta Attenuation",4,0,"Environnement S.A. Model MP101M","EQPM-0404-151","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,151,"1","1 HOUR",83,"Cubic meters/minute STP","Environnement S.A. Model MP101M","Beta Attenuation",4,0,"Environnement S.A. Model MP101M","EQPM-0404-151","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,151,"1","1 HOUR",118,"Liters/minute LC","Environnement S.A. Model MP101M","Beta Attenuation",4,0,"Environnement S.A. Model MP101M","EQPM-0404-151","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,151,"1","1 HOUR",119,"Cubic meters/minute LC","Environnement S.A. Model MP101M","Beta Attenuation",4,0,"Environnement S.A. Model MP101M","EQPM-0404-151","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,156,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","Instrument DKK_TOA","Beta Attenuation",4,0,"DKK_TOA Models FPM_222/222C, FPM223/223C, DUB-222(S)/223(S)","EQPM-0905-156","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,156,"1","1 HOUR",72,"Cubic feet/minute STP","Instrument DKK_TOA","Beta Attenuation",4,0,"DKK_TOA Models FPM_222/222C, FPM223/223C, DUB-222(S)/223(S)","EQPM-0905-156","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,156,"1","1 HOUR",73,"Liters/minute STP","Instrument DKK_TOA","Beta Attenuation",4,0,"DKK_TOA Models FPM_222/222C, FPM223/223C, DUB-222(S)/223(S)","EQPM-0905-156","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,156,"1","1 HOUR",83,"Cubic meters/minute STP","Instrument DKK_TOA","Beta Attenuation",4,0,"DKK_TOA Models FPM_222/222C, FPM223/223C, DUB-222(S)/223(S)","EQPM-0905-156","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,156,"1","1 HOUR",118,"Liters/minute LC","Instrument DKK_TOA","Beta Attenuation",4,0,"DKK_TOA Models FPM_222/222C, FPM223/223C, DUB-222(S)/223(S)","EQPM-0905-156","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,156,"1","1 HOUR",119,"Cubic meters/minute LC","Instrument DKK_TOA","Beta Attenuation",4,0,"DKK_TOA Models FPM_222/222C, FPM223/223C, DUB-222(S)/223(S)","EQPM-0905-156","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,162,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","Hi Vol SSI Ecotech Model 3000","Gravimetric",4,0,"Ecotech Model 3000 PM10 Hi vol Sampler","RFPS-0706-162","5000","0","T"
81102,"PM10 Total 0-10um STP",1,162,"7","24 HOUR",72,"Cubic feet/minute STP","Hi Vol SSI Ecotech Model 3000","Gravimetric",4,0,"Ecotech Model 3000 PM10 Hi vol Sampler","RFPS-0706-162","5000","0","T"
81102,"PM10 Total 0-10um STP",1,162,"7","24 HOUR",73,"Liters/minute STP","Hi Vol SSI Ecotech Model 3000","Gravimetric",4,0,"Ecotech Model 3000 PM10 Hi vol Sampler","RFPS-0706-162","5000","0","T"
81102,"PM10 Total 0-10um STP",1,162,"7","24 HOUR",77,"Micrograms","Hi Vol SSI Ecotech Model 3000","Gravimetric",4,0,"Ecotech Model 3000 PM10 Hi vol Sampler","RFPS-0706-162","5000","0","T"
81102,"PM10 Total 0-10um STP",1,162,"7","24 HOUR",83,"Cubic meters/minute STP","Hi Vol SSI Ecotech Model 3000","Gravimetric",4,0,"Ecotech Model 3000 PM10 Hi vol Sampler","RFPS-0706-162","5000","0","T"
81102,"PM10 Total 0-10um STP",1,162,"7","24 HOUR",118,"Liters/minute LC","Hi Vol SSI Ecotech Model 3000","Gravimetric",4,0,"Ecotech Model 3000 PM10 Hi vol Sampler","RFPS-0706-162","5000","0","T"
81102,"PM10 Total 0-10um STP",1,162,"7","24 HOUR",119,"Cubic meters/minute LC","Hi Vol SSI Ecotech Model 3000","Gravimetric",4,0,"Ecotech Model 3000 PM10 Hi vol Sampler","RFPS-0706-162","5000","0","T"
81102,"PM10 Total 0-10um STP",1,162,"7","24 HOUR",131,"Milligrams","Hi Vol SSI Ecotech Model 3000","Gravimetric",4,0,"Ecotech Model 3000 PM10 Hi vol Sampler","RFPS-0706-162","5000","0","T"
81102,"PM10 Total 0-10um STP",1,193,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","OPSIS Model SM200 PM10 Monitor","Beta Attenuation",4,0,"OPSIS Model SM200","EQPM-0810-193","5000","0","T"
81102,"PM10 Total 0-10um STP",1,193,"1","1 HOUR",72,"Cubic feet/minute STP","OPSIS Model SM200 PM10 Monitor","Beta Attenuation",4,0,"OPSIS Model SM200","EQPM-0810-193","5000","0","T"
81102,"PM10 Total 0-10um STP",1,193,"1","1 HOUR",73,"Liters/minute STP","OPSIS Model SM200 PM10 Monitor","Beta Attenuation",4,0,"OPSIS Model SM200","EQPM-0810-193","5000","0","T"
81102,"PM10 Total 0-10um STP",1,193,"1","1 HOUR",83,"Cubic meters/minute STP","OPSIS Model SM200 PM10 Monitor","Beta Attenuation",4,0,"OPSIS Model SM200","EQPM-0810-193","5000","0","T"
81102,"PM10 Total 0-10um STP",1,193,"1","1 HOUR",118,"Liters/minute LC","OPSIS Model SM200 PM10 Monitor","Beta Attenuation",4,0,"OPSIS Model SM200","EQPM-0810-193","5000","0","T"
81102,"PM10 Total 0-10um STP",1,193,"1","1 HOUR",119,"Cubic meters/minute LC","OPSIS Model SM200 PM10 Monitor","Beta Attenuation",4,0,"OPSIS Model SM200","EQPM-0810-193","5000","0","T"
81102,"PM10 Total 0-10um STP",1,197,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","Thermo Partisol Model 2000-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-311-197","5000","0","T"
81102,"PM10 Total 0-10um STP",1,197,"7","24 HOUR",3,"Nanograms/cubic meter (25 C)","Thermo Partisol Model 2000-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-311-197","5000","0","T"
81102,"PM10 Total 0-10um STP",1,197,"7","24 HOUR",73,"Liters/minute STP","Thermo Partisol Model 2000-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-311-197","5000","0","T"
81102,"PM10 Total 0-10um STP",1,197,"7","24 HOUR",83,"Cubic meters/minute STP","Thermo Partisol Model 2000-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-311-197","5000","0","T"
81102,"PM10 Total 0-10um STP",1,197,"7","24 HOUR",118,"Liters/minute LC","Thermo Partisol Model 2000-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-311-197","5000","0","T"
81102,"PM10 Total 0-10um STP",1,198,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","Thermo Partisol Model 2025-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-0311-198","5000","0","T"
81102,"PM10 Total 0-10um STP",1,198,"7","24 HOUR",3,"Nanograms/cubic meter (25 C)","Thermo Partisol Model 2025-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-0311-198","5000","0","T"
81102,"PM10 Total 0-10um STP",1,198,"7","24 HOUR",7,"Parts per million","Thermo Partisol Model 2025-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-0311-198","5000","0","T"
81102,"PM10 Total 0-10um STP",1,198,"7","24 HOUR",73,"Liters/minute STP","Thermo Partisol Model 2025-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-0311-198","5000","0","T"
81102,"PM10 Total 0-10um STP",1,198,"7","24 HOUR",77,"Micrograms","Thermo Partisol Model 2025-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-0311-198","5000","0","T"
81102,"PM10 Total 0-10um STP",1,198,"7","24 HOUR",83,"Cubic meters/minute STP","Thermo Partisol Model 2025-D Dichot","GRAVIMETRIC",4,0,"None","EQPS-0311-198","5000","0","T"
81102,"PM10 Total 0-10um STP",1,205,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","AP 602 BAM","Gravimetric",4,1,"EQPM-0912-205","None","1500","-10","T"
81102,"PM10 Total 0-10um STP",1,205,"1","1 HOUR",118,"Liters/minute LC","AP 602 BAM","Gravimetric",4,1,"EQPM-0912-205","None","1500","-10","T"
81102,"PM10 Total 0-10um STP",1,208,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","Thermo Scientific 1405-DF Dichotomous TEOM FDMS","FDMS Gravimetric",2,1,"Thermo Scientific 1405-DF FDMS Dichotomous FEM","WQPM-1013-208","5000","-10","T"
81102,"PM10 Total 0-10um STP",1,216,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","Tisch Model TE-Wilbur10 Low-Volume Sampler","Gravimetric",4,0,"Tisch Model TE-Wilbur10","RFPS-0714-216","5000","0","T"
81102,"PM10 Total 0-10um STP",1,773,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","LO-VOL-DICHOT-INTERIM","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,773,"7","24 HOUR",72,"Cubic feet/minute STP","LO-VOL-DICHOT-INTERIM","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,773,"7","24 HOUR",73,"Liters/minute STP","LO-VOL-DICHOT-INTERIM","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,773,"7","24 HOUR",83,"Cubic meters/minute STP","LO-VOL-DICHOT-INTERIM","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,773,"7","24 HOUR",118,"Liters/minute LC","LO-VOL-DICHOT-INTERIM","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,774,"7","24 HOUR",131,"Milligrams","HI-VOL INTERIM 15 MICRON","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,790,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","Virtual Impactor","FDMS-Gravimetric 1405-DF",-10,1,"None","None","5000","-10","T"
81102,"PM10 Total 0-10um STP",1,790,"1","1 HOUR",73,"Liters/minute STP","Virtual Impactor","FDMS-Gravimetric 1405-DF",-10,1,"None","None","5000","-10","T"
81102,"PM10 Total 0-10um STP",1,790,"1","1 HOUR",118,"Liters/minute LC","Virtual Impactor","FDMS-Gravimetric 1405-DF",-10,1,"None","None","5000","-10","T"
81102,"PM10 Total 0-10um STP",1,792,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","Virtual Impactor","Gravimetric 1405-D",-10,1,"None","None","None","None","T"
81102,"PM10 Total 0-10um STP",1,879,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL-R&P SA246B-Inlet (Tx Modification)","TEOM-GRAVIMETRIC w/Tx modification",-50,0,"None","None","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,879,"1","1 HOUR",5,"Milligrams/cubic meter (25 C)","INSTRUMENTAL-R&P SA246B-Inlet (Tx Modification)","TEOM-GRAVIMETRIC w/Tx modification",-50,0,"None","None","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,879,"1","1 HOUR",72,"Cubic feet/minute STP","INSTRUMENTAL-R&P SA246B-Inlet (Tx Modification)","TEOM-GRAVIMETRIC w/Tx modification",-50,0,"None","None","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,879,"1","1 HOUR",73,"Liters/minute STP","INSTRUMENTAL-R&P SA246B-Inlet (Tx Modification)","TEOM-GRAVIMETRIC w/Tx modification",-50,0,"None","None","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,879,"1","1 HOUR",83,"Cubic meters/minute STP","INSTRUMENTAL-R&P SA246B-Inlet (Tx Modification)","TEOM-GRAVIMETRIC w/Tx modification",-50,0,"None","None","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,879,"1","1 HOUR",118,"Liters/minute LC","INSTRUMENTAL-R&P SA246B-Inlet (Tx Modification)","TEOM-GRAVIMETRIC w/Tx modification",-50,0,"None","None","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,879,"1","1 HOUR",119,"Cubic meters/minute LC","INSTRUMENTAL-R&P SA246B-Inlet (Tx Modification)","TEOM-GRAVIMETRIC w/Tx modification",-50,0,"None","None","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,900,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","BGI Inc. frmOMNI at 5 lpm","Gravimetric",4,0,"None","None","5000","0","T"
85129,"Lead PM10 LC FRM/FEM",105,202,"7","24 HOUR",77,"Micrograms","R&P Model 2000 PM10 Teflon","ICP/MS",8e-04,4,"Teflon filters + ICP/MS (ERG)","EQL-0512-202","None","None","T"
85129,"Lead PM10 LC FRM/FEM",105,202,"7","24 HOUR",108,"Nanograms/cubic meter (LC)","R&P Model 2000 PM10 Teflon","ICP/MS",8e-04,4,"Teflon filters + ICP/MS (ERG)","EQL-0512-202","None","None","T"
85129,"Lead PM10 LC FRM/FEM",105,202,"7","24 HOUR",118,"Liters/minute LC","R&P Model 2000 PM10 Teflon","ICP/MS",8e-04,4,"Teflon filters + ICP/MS (ERG)","EQL-0512-202","None","None","T"
85129,"Lead PM10 LC FRM/FEM",105,202,"7","24 HOUR",125,"Nanograms","R&P Model 2000 PM10 Teflon","ICP/MS",8e-04,4,"Teflon filters + ICP/MS (ERG)","EQL-0512-202","None","None","T"
85129,"Lead PM10 LC FRM/FEM",105,804,"7","24 HOUR",77,"Micrograms","Andersen RASS10-100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-100 PM10","RFPS-0699-130 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,804,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Andersen RASS10-100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-100 PM10","RFPS-0699-130 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,804,"7","24 HOUR",118,"Liters/minute LC","Andersen RASS10-100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-100 PM10","RFPS-0699-130 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,804,"7","24 HOUR",119,"Cubic meters/minute LC","Andersen RASS10-100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-100 PM10","RFPS-0699-130 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,804,"7","24 HOUR",125,"Nanograms","Andersen RASS10-100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-100 PM10","RFPS-0699-130 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,805,"7","24 HOUR",77,"Micrograms","Andersen RASS10-200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-200 PM10","RFPS-0699-131 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,805,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Andersen RASS10-200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-200 PM10","RFPS-0699-131 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,805,"7","24 HOUR",118,"Liters/minute LC","Andersen RASS10-200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-200 PM10","RFPS-0699-131 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,805,"7","24 HOUR",119,"Cubic meters/minute LC","Andersen RASS10-200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-200 PM10","RFPS-0699-131 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,805,"7","24 HOUR",125,"Nanograms","Andersen RASS10-200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-200 PM10","RFPS-0699-131 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,806,"7","24 HOUR",77,"Micrograms","Andersen RASS10-300 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-300 PM10","RFPS-0699-132 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,806,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Andersen RASS10-300 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-300 PM10","RFPS-0699-132 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,806,"7","24 HOUR",118,"Liters/minute LC","Andersen RASS10-300 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-300 PM10","RFPS-0699-132 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,806,"7","24 HOUR",119,"Cubic meters/minute LC","Andersen RASS10-300 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-300 PM10","RFPS-0699-132 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,806,"7","24 HOUR",125,"Nanograms","Andersen RASS10-300 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Andersen RAAS10-300 PM10","RFPS-0699-132 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,807,"7","24 HOUR",77,"Micrograms","BGI PQ100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ100 PM10","RFPS-1298-124 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,807,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","BGI PQ100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ100 PM10","RFPS-1298-124 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,807,"7","24 HOUR",118,"Liters/minute LC","BGI PQ100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ100 PM10","RFPS-1298-124 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,807,"7","24 HOUR",119,"Cubic meters/minute LC","BGI PQ100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ100 PM10","RFPS-1298-124 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,807,"7","24 HOUR",125,"Nanograms","BGI PQ100 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ100 PM10","RFPS-1298-124 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,808,"7","24 HOUR",77,"Micrograms","BGI PQ200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ200 PM10","RFPS-1298-125 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,808,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","BGI PQ200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ200 PM10","RFPS-1298-125 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,808,"7","24 HOUR",118,"Liters/minute LC","BGI PQ200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ200 PM10","RFPS-1298-125 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,808,"7","24 HOUR",119,"Cubic meters/minute LC","BGI PQ200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ200 PM10","RFPS-1298-125 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,808,"7","24 HOUR",125,"Nanograms","BGI PQ200 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"BGI PQ200 PM10","RFPS-1298-125 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,809,"7","24 HOUR",77,"Micrograms","Thermo/R & P Partisol 2000 PM10 FRM","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 FRM","RFPS-1298-126 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,809,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Thermo/R & P Partisol 2000 PM10 FRM","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 FRM","RFPS-1298-126 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,809,"7","24 HOUR",118,"Liters/minute LC","Thermo/R & P Partisol 2000 PM10 FRM","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 FRM","RFPS-1298-126 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,809,"7","24 HOUR",119,"Cubic meters/minute LC","Thermo/R & P Partisol 2000 PM10 FRM","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 FRM","RFPS-1298-126 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,809,"7","24 HOUR",125,"Nanograms","Thermo/R & P Partisol 2000 PM10 FRM","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 FRM","RFPS-1298-126 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,810,"7","24 HOUR",77,"Micrograms","Thermo/R & P Partisol 2000 PM10 Air Sampler","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 Air Sampler","RFPS-0694-098 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,810,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Thermo/R & P Partisol 2000 PM10 Air Sampler","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 Air Sampler","RFPS-0694-098 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,810,"7","24 HOUR",118,"Liters/minute LC","Thermo/R & P Partisol 2000 PM10 Air Sampler","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 Air Sampler","RFPS-0694-098 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,810,"7","24 HOUR",119,"Cubic meters/minute LC","Thermo/R & P Partisol 2000 PM10 Air Sampler","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 Air Sampler","RFPS-0694-098 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,810,"7","24 HOUR",125,"Nanograms","Thermo/R & P Partisol 2000 PM10 Air Sampler","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P Partisol 2000 PM10 Air Sampler","RFPS-0694-098 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,811,"7","24 HOUR",73,"Liters/minute STP","Thermo/R & P 2025 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P 2025 PM10","RFPS-1298-127 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,811,"7","24 HOUR",77,"Micrograms","Thermo/R & P 2025 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P 2025 PM10","RFPS-1298-127 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,811,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Thermo/R & P 2025 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P 2025 PM10","RFPS-1298-127 and RFLQ-1108-804","100","0","T"
85129,"Lead PM10 LC FRM/FEM",105,811,"7","24 HOUR",108,"Nanograms/cubic meter (LC)","Thermo/R & P 2025 PM10","X-ray Fluorescence (EDXRF) FRM",0.001,3,"Thermo/R & P 2025 PM10","RFPS-1298-127 and RFLQ-1108-804","100","0","T"
